84,1672556400000,16539.79,16544.57,16537.68,16539.32,364.31375
85,1672556700000,16539.32,16540.36,16526.68,16534.07,617.38879
86,1672557000000,16533.65,16537.45,16522.42,16530.26,492.12411
87,1672557300000,16530.82,16530.82,16499.01,16509.91,889.5585
88,1672557600000,16510.38,16512.0,16505.87,16509.28,305.23742
89,1672557900000,16508.94,16524.82,16501.86,16522.78,620.9341
90,1672558200000,16522.28,16522.77,16514.31,16520.27,290.74311
91,1672558500000,16520.27,16522.74,16504.17,16522.28,386.39968
92,1672558800000,16522.29,16529.98,16520.42,16525.24,296.45634
93,1672559100000,16525.59,16530.91,16524.73,16527.65,301.91184
94,1672559400000,16527.65,16530.51,16520.67,16522.8,304.51876
95,1672559700000,16523.23,16532.37,16522.8,16526.19,315.37182
96,1672560000000,16525.7,16533.15,16525.11,16531.29,379.67542
97,1672560300000,16531.82,16534.03,16519.66,16522.14,480.25205
98,1672560600000,16522.14,16523.91,16516.78,16518.19,294.79899
99,1672560900000,16518.19,16524.72,16513.24,16523.87,430.49806
100,1672561200000,16523.87,16525.88,16518.6,16524.19,350.13493
101,1672561500000,16524.04,16525.0,16520.53,16523.23,211.04482
102,1672561800000,16522.83,16527.11,16520.96,16521.08,354.97319
103,1672562100000,16521.25,16521.97,16512.68,16514.5,363.63244
104,1672562400000,16514.06,16517.85,16509.3,16510.68,326.90698
105,1672562700000,16510.68,16515.41,16509.19,16514.4,339.85942
106,1672563000000,16514.42,16515.02,16508.45,16514.2,410.69891
107,1672563300000,16514.2,16517.35,16509.6,16513.34,329.44502
108,1672563600000,16513.33,16514.99,16508.79,16509.34,328.10787
109,1672563900000,16509.34,16512.08,16505.2,16510.62,398.65323
110,1672564200000,16510.22,16515.23,16509.02,16514.75,277.45756
111,1672564500000,16515.11,16517.53,16511.96,16515.56,313.79527
112,1672564800000,16515.92,16521.04,16514.31,16520.2,339.17114
113,1672565100000,16520.2,16522.63,16513.87,16514.23,346.28233
114,1672565400000,16514.64,16521.94,16514.22,16521.37,247.94846
115,1672565700000,16521.3,16523.12,16520.38,16520.99,161.26985
116,1672566000000,16520.99,16533.12,16520.5,16531.85,474.33296
117,1672566300000,16531.85,16533.28,16525.62,16532.4,332.06128
118,1672566600000,16532.4,16537.92,16531.37,16536.36,398.13586
119,1672566900000,16536.36,16542.49,16532.82,16537.88,483.53468
120,1672567200000,16538.32,16539.09,16533.53,16535.0,371.68193
121,1672567500000,16535.37,16538.48,16533.42,16534.36,399.54094
122,1672567800000,16534.86,16543.14,16534.16,16542.85,407.83227
123,1672568100000,16542.6,16546.49,16540.53,16541.94,383.62162
124,1672568400000,16541.94,16546.47,16539.98,16545.38,212.37845
125,1672568700000,16545.7,16547.38,16542.23,16544.07,205.48732
126,1672569000000,16543.69,16544.75,16536.25,16538.25,372.95114
127,1672569300000,16538.25,16540.26,16533.79,16536.36,353.0664
128,1672569600000,16536.68,16539.83,16534.37,16539.58,244.77048
129,1672569900000,16539.83,16541.77,16538.34,16539.86,186.23897
130,1672570200000,16539.86,16542.38,16538.12,16542.16,273.98316
131,1672570500000,16541.73,16548.71,16539.75,16548.34,392.21348
132,1672570800000,16547.98,16551.29,16545.5,16545.95,338.09599
133,1672571100000,16546.28,16551.65,16545.05,16549.45,360.81813
134,1672571400000,16549.16,16552.67,16546.45,16547.92,304.73458
135,1672571700000,16547.56,16547.96,16540.2,16543.33,279.01553
136,1672572000000,16543.31,16547.49,16541.33,16546.11,265.07339
137,1672572300000,16546.11,16546.8,16542.02,16544.56,281.46856
138,1672572600000,16544.56,16548.41,16542.14,16546.61,349.90553
139,1672572900000,16546.25,16550.66,16545.67,16549.41,287.66949
140,1672573200000,16549.41,16552.03,16548.94,16550.95,285.33232
141,1672573500000,16550.59,16554.47,16547.9,16549.61,371.76792
142,1672573800000,16549.61,16550.6,16547.51,16549.35,206.17884
143,1672574100000,16549.1,16557.0,16548.81,16556.66,409.46985
144,1672574400000,16556.66,16563.15,16554.91,16562.56,399.89826
145,1672574700000,16562.56,16563.16,16548.58,16551.88,472.06672
146,1672575000000,16551.88,16572.42,16549.72,16564.36,588.31059
147,1672575300000,16564.37,16570.06,16560.7,16561.28,340.19434
148,1672575600000,16561.59,16562.85,16557.63,16560.32,268.16625
149,1672575900000,16560.0,16569.63,16557.08,16564.27,494.64636
150,1672576200000,16564.06,16572.94,16556.27,16559.44,408.96909
151,1672576500000,16558.99,16560.0,16556.08,16556.25,190.60728
152,1672576800000,16556.25,16558.06,16555.0,16556.92,234.44573
153,1672577100000,16556.92,16562.46,16555.2,16561.98,266.44225
154,1672577400000,16561.61,16562.99,16558.34,16560.92,242.691
155,1672577700000,16560.92,16562.99,16559.35,16560.93,244.04777
156,1672578000000,16561.29,16566.69,16560.91,16566.26,268.18095
157,1672578300000,16565.96,16567.26,16560.5,16561.68,334.97845
158,1672578600000,16561.81,16562.7,16550.36,16554.25,541.99601
159,1672578900000,16554.24,16555.38,16541.27,16548.47,633.2289
160,1672579200000,16548.55,16549.86,16546.93,16548.15,182.55755
161,1672579500000,16548.43,16550.97,16546.08,16550.92,226.95651
162,1672579800000,16550.92,16552.0,16545.79,16547.32,292.7576
163,1672580100000,16547.32,16547.78,16539.05,16541.64,705.86338
164,1672580400000,16541.64,16547.81,16540.21,16542.55,413.72756
165,1672580700000,16542.55,16546.58,16539.9,16545.28,287.99569
166,1672581000000,16545.28,16548.54,16543.0,16547.81,256.54684
167,1672581300000,16547.39,16549.04,16545.64,16548.04,234.89259
168,1672581600000,16547.61,16553.73,16546.7,16552.15,336.6447
169,1672581900000,16552.15,16553.99,16545.34,16545.79,308.3692
170,1672582200000,16545.79,16554.63,16545.75,16553.11,336.47762
171,1672582500000,16553.56,16555.5,16552.59,16555.25,249.0697
172,1672582800000,16555.25,16555.88,16553.41,16553.77,160.7503
173,1672583100000,16554.11,16558.19,16553.13,16556.53,240.39299
174,1672583400000,16556.15,16558.56,16555.6,16557.22,181.38539
175,1672583700000,16557.22,16557.25,16551.46,16553.06,209.90258
176,1672584000000,16552.71,16553.25,16546.83,16548.0,309.02722
177,1672584300000,16547.67,16552.18,16545.2,16550.56,341.77728
178,1672584600000,16550.96,16552.98,16548.46,16548.46,278.26186
179,1672584900000,16548.62,16549.0,16540.85,16542.94,342.93209
180,1672585200000,16542.94,16546.32,16542.45,16544.98,235.42004
181,1672585500000,16544.5,16549.29,16542.98,16547.26,304.82117
182,1672585800000,16547.26,16549.78,16546.68,16549.57,211.21213
183,1672586100000,16549.57,16549.66,16547.0,16547.64,196.57368
184,1672586400000,16547.29,16548.08,16536.0,16539.52,464.70323
185,1672586700000,16539.35,16544.0,16533.68,16542.89,354.88785
186,1672587000000,16543.28,16546.07,16542.0,16545.28,209.64655
187,1672587300000,16544.84,16545.62,16543.31,16544.13,131.28405
188,1672587600000,16544.35,16549.14,16544.11,16548.82,201.06301
189,1672587900000,16549.13,16552.14,16545.47,16547.11,248.25826
190,1672588200000,16547.11,16548.87,16545.02,16546.06,261.98869
191,1672588500000,16546.06,16559.99,16545.51,16558.73,401.0737
192,1672588800000,16558.73,16584.66,16558.0,16563.2,1037.3471
193,1672589100000,16563.2,16571.46,16562.0,16566.95,388.74309
194,1672589400000,16566.95,16567.34,16558.27,16562.45,313.49433
195,1672589700000,16562.45,16572.88,16562.45,16572.27,420.21285
196,1672590000000,16572.72,16572.72,16564.51,16570.86,292.56752
197,1672590300000,16571.31,16579.46,16568.64,16577.68,460.13373
198,1672590600000,16578.16,16584.3,16572.18,16579.27,420.61134
199,1672590900000,16579.27,16581.04,16572.59,16573.16,288.37481
200,1672591200000,16573.16,16573.78,16559.56,16566.21,444.74443
201,1672591500000,16565.74,16573.6,16563.2,16569.8,308.48771
202,1672591800000,16569.66,16570.56,16561.32,16562.83,205.45756
203,1672592100000,16562.52,16569.65,16562.11,16565.14,381.95788
204,1672592400000,16565.13,16571.15,16562.51,16567.23,367.78219
205,1672592700000,16567.23,16572.0,16564.56,16570.85,327.74891
206,1672593000000,16571.08,16571.38,16565.87,16570.23,223.56723
207,1672593300000,16570.23,16580.0,16569.13,16577.08,496.80473
208,1672593600000,16576.58,16591.0,16575.67,16586.49,716.38317
209,1672593900000,16586.49,16596.64,16580.6,16582.65,724.85267
210,1672594200000,16582.65,16589.52,16574.39,16575.66,391.22404
211,1672594500000,16575.66,16579.8,16572.11,16578.03,277.47405
212,1672594800000,16578.03,16585.56,16576.9,16584.08,300.71105
213,1672595100000,16584.56,16586.5,16577.96,16580.86,294.89598
214,1672595400000,16580.85,16585.92,16576.34,16576.64,372.27538
215,1672595700000,16576.64,16582.37,16576.35,16578.85,220.68414
216,1672596000000,16579.25,16600.0,16578.85,16595.81,626.99721
217,1672596300000,16594.9,16602.64,16589.51,16595.75,520.69383
218,1672596600000,16595.27,16603.89,16588.03,16593.29,536.11804
219,1672596900000,16592.74,16595.87,16587.49,16589.52,245.86661
220,1672597200000,16589.15,16595.28,16587.02,16593.33,260.94457
221,1672597500000,16592.88,16594.91,16589.25,16594.11,205.07243
222,1672597800000,16593.68,16598.77,16589.52,16598.61,341.44387
223,1672598100000,16598.15,16599.34,16591.82,16596.35,291.68261
224,1672598400000,16596.34,16599.0,16594.44,16596.1,253.03816
225,1672598700000,16596.1,16598.1,16586.2,16587.51,315.76787
226,1672599000000,16586.95,16594.19,16586.93,16590.92,319.8468
227,1672599300000,16590.57,16592.58,16586.55,16591.88,228.90045
228,1672599600000,16591.35,16603.49,16591.34,16596.95,413.42768
229,1672599900000,16596.95,16606.8,16596.56,16601.28,303.46056
230,1672600200000,16601.28,16607.8,16599.19,16606.72,379.39801
231,1672600500000,16607.39,16619.65,16601.47,16613.23,794.57645
232,1672600800000,16612.77,16614.66,16602.68,16607.66,310.51659
233,1672601100000,16607.33,16623.65,16606.55,16618.35,447.64661
234,1672601400000,16617.84,16622.91,16610.0,16614.71,422.28918
235,1672601700000,16614.28,16621.41,16612.87,16618.46,209.07947
236,1672602000000,16618.87,16623.17,16613.34,16614.28,280.4574
237,1672602300000,16614.28,16614.94,16604.31,16607.08,363.25297
238,1672602600000,16606.61,16611.02,16603.49,16603.49,297.77342
239,1672602900000,16603.86,16605.56,16592.76,16603.08,487.86189
240,1672603200000,16603.53,16609.32,16600.55,16608.44,406.05136
241,1672603500000,16608.73,16610.23,16601.78,16602.13,288.3238
242,1672603800000,16602.82,16612.21,16601.98,16607.96,392.70515
243,1672604100000,16607.96,16615.35,16607.91,16614.03,378.03183
244,1672604400000,16614.47,16624.08,16610.54,16620.86,390.22923
245,1672604700000,16620.86,16628.0,16613.03,16616.08,452.75047
246,1672605000000,16616.08,16624.19,16613.93,16619.86,307.85527
247,1672605300000,16620.28,16623.13,16615.41,16616.98,285.68083
248,1672605600000,16616.12,16621.25,16607.93,16609.34,368.76306
249,1672605900000,16609.89,16611.14,16605.0,16609.14,332.39341
250,1672606200000,16609.66,16614.25,16608.28,16608.57,227.91774
251,1672606500000,16608.96,16609.6,16601.04,16604.51,358.35103
252,1672606800000,16604.51,16608.31,16596.87,16598.31,406.60127
253,1672607100000,16598.31,16604.15,16592.63,16593.73,423.74576
254,1672607400000,16593.73,16600.6,16593.25,16596.03,360.6181
255,1672607700000,16595.56,16605.47,16595.44,16603.9,264.91203
256,1672608000000,16603.9,16605.0,16598.9,16599.68,217.71822
